source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
701,701:premise:fra_Latn,premise,fra_Latn,entailment,A man wearing yellow riding a bike.,A man steering a bike.,A man in yellow on a bicycle.,A man steering a bike.,A man wearing yellow riding a bike.,A man in yellow on a bicycle.,False,"[""label_flip""]",0.9968135952949524,0.9981999397277832,0.9968135952949524,1,0.19898614287376404,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.25,0.8285714285714286,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.90420026,,,,,entailment,0.6500997543334961,0.6500997543334961,0.3003596067428589,0.04954061284661293,neutral,0.19898614287376404,True,False,TRUE_FLIP,-0.45111361145973206,False,True,False,477877
702,702:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Three teenage girls walking down the sidewalk together on a nice day,Girls are walking in the daytime.,Three teenage girls walking down the sidewalk together on a nice day,Girls walk around during the day.,Girls are walking in the daytime.,Girls walk around during the day.,True,[],0.9975511431694031,0.9963275790214539,0.9963275790214539,0,0.9831383228302002,[],"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""hypothesis""},{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.33333333333333337,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.2205341,,,,,entailment,0.9773757457733154,0.9773757457733154,0.021411053836345673,0.001213180716149509,entailment,0.9831383228302002,True,True,STABLE_GOLD,0.005762577056884766,False,False,False,477962
702,702:premise:fra_Latn,premise,fra_Latn,entailment,Three teenage girls walking down the sidewalk together on a nice day,Girls are walking in the daytime.,Three teenage girls walking together on the sidewalk one beautiful day.,Girls are walking in the daytime.,Three teenage girls walking down the sidewalk together on a nice day,Three teenage girls walking together on the sidewalk one beautiful day.,False,"[""hard_cue_changed""]",0.9812445044517517,0.9853001236915588,0.9812445044517517,0,0.9673606157302856,"[{""group"":""number"",""original"":{""three"":1},""candidate"":{""one"":1,""three"":1},""field"":""premise""}]",[],"{""three"":1}","{""one"":1,""three"":1}",0.237410071942446,1.0441176470588236,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.05139488,,,,,entailment,0.9773757457733154,0.9773757457733154,0.021411053836345673,0.001213180716149509,entailment,0.9673606157302856,True,True,STABLE_GOLD,-0.010015130043029785,False,False,False,477962
703,703:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines upon the lake.,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines on the lake.,The sun shines upon the lake.,The sun shines on the lake.,False,"[""label_flip""]",0.9978622794151306,0.9976809024810791,0.9976809024810791,1,0.0158125851303339,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",,,0.0357142857142857,0.9310344827586207,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.08650651,,,,,neutral,0.04148516803979874,0.04148516803979874,0.9579819440841675,0.0005328167462721467,neutral,0.0158125851303339,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.025672582909464836,False,False,False,478194
703,703:premise:fra_Latn,premise,fra_Latn,entailment,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines upon the lake.,"It's a nice day to play dog hike, relaxing on the lakefront.",The sun shines upon the lake.,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,"It's a nice day to play dog hike, relaxing on the lakefront.",False,"[""semantic_drift"",""label_flip""]",0.9654338955879211,0.23657476902008057,0.23657476902008057,1,0.003123530186712742,[],[],,,0.36764705882352944,0.7894736842105263,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.7603017,,,,,neutral,0.04148516803979874,0.04148516803979874,0.9579819440841675,0.0005328167462721467,neutral,0.003123530186712742,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.038361637853085995,False,False,False,478194
704,704:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man in glasses talks to a woman while shopping for orange juice.,There is a man shopping while avoiding a women,A man in glasses talks to a woman while shopping for orange juice.,There's a man who goes shopping and avoids a woman.,There is a man shopping while avoiding a women,There's a man who goes shopping and avoids a woman.,False,"[""label_flip""]",0.9974527955055237,0.9930570125579834,0.9930570125579834,2,0.00035528207081370056,[],[],,,0.27835051546391754,1.108695652173913,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00658771,,,,,contradiction,0.0003453452081885189,0.00013716246758121997,0.0003453452081885189,0.9995174407958984,contradiction,0.00035528207081370056,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,9.936862625181675e-06,False,False,False,482019
704,704:premise:fra_Latn,premise,fra_Latn,neutral,A man in glasses talks to a woman while shopping for orange juice.,There is a man shopping while avoiding a women,A man in glasses is talking to a woman buying orange juice.,There is a man shopping while avoiding a women,A man in glasses talks to a woman while shopping for orange juice.,A man in glasses is talking to a woman buying orange juice.,False,"[""label_flip""]",0.9949049949645996,0.9931352138519287,0.9931352138519287,2,0.00036725177778862417,[],[],,,0.19999999999999996,0.8939393939393939,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00649753,,,,,contradiction,0.0003453452081885189,0.00013716246758121997,0.0003453452081885189,0.9995174407958984,contradiction,0.00036725177778862417,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,2.1906569600105286e-05,False,False,False,482019
705,705:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man bundled up in a coat displaying with his arms a bunch of clothes.,The man was about to go outside,A man bundled up in a coat displaying with his arms a bunch of clothes.,The man was about to leave.,The man was about to go outside,The man was about to leave.,False,"[""semantic_drift"",""label_flip""]",0.9931220412254333,0.1707870215177536,0.1707870215177536,1,0.0004578545340336859,[],"[{""group"":""space"",""original"":{""outside"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.24137931034482762,0.8709677419354839,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.92875512,,,,,neutral,0.0007495016325265169,0.0011821790831163526,0.9980683922767639,0.0007495016325265169,neutral,0.0004578545340336859,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.000291647098492831,False,False,False,482758
705,705:premise:fra_Latn,premise,fra_Latn,contradiction,A man bundled up in a coat displaying with his arms a bunch of clothes.,The man was about to go outside,"A man in a coat, showing off a bunch of clothes with his arms.",The man was about to go outside,A man bundled up in a coat displaying with his arms a bunch of clothes.,"A man in a coat, showing off a bunch of clothes with his arms.",False,"[""label_flip""]",0.9965674877166748,0.9783732891082764,0.9783732891082764,1,0.001500170212239027,[],[],,,0.3834586466165414,0.8732394366197183,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.02012654,,,,,neutral,0.0007495016325265169,0.0011821790831163526,0.9980683922767639,0.0007495016325265169,neutral,0.001500170212239027,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,0.0007506685797125101,False,False,False,482758
706,706:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Four cheerleaders at a basketball game dance at half-court during a break in the game.,Four cheerleaders dance during a break in the game.,Four cheerleaders at a basketball game dance at half-court during a break in the game.,Four entertainers are dancing during a break in the game.,Four cheerleaders dance during a break in the game.,Four entertainers are dancing during a break in the game.,False,"[""semantic_drift""]",0.9919837117195129,0.0007287574117071927,0.0007287574117071927,0,0.9971458315849304,[],[],,,0.16666666666666663,1.1176470588235294,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00212541,,,,,entailment,0.9965575933456421,0.9965575933456421,0.0027680464554578066,0.0006744151469320059,entailment,0.9971458315849304,True,True,STABLE_GOLD,0.0005882382392883301,False,False,False,484972
706,706:premise:fra_Latn,premise,fra_Latn,entailment,Four cheerleaders at a basketball game dance at half-court during a break in the game.,Four cheerleaders dance during a break in the game.,Four women coaches at a basketball game are dancing half-shots during a break in the game.,Four cheerleaders dance during a break in the game.,Four cheerleaders at a basketball game dance at half-court during a break in the game.,Four women coaches at a basketball game are dancing half-shots during a break in the game.,False,"[""semantic_drift"",""label_flip""]",0.0016381171299144626,0.0008583380840718746,0.0008583380840718746,2,0.0005351767176762223,[],[],,,0.19318181818181823,1.0465116279069768,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.99860649,,,,,entailment,0.9965575933456421,0.9965575933456421,0.0027680464554578066,0.0006744151469320059,contradiction,0.0005351767176762223,True,False,TRUE_FLIP,-0.9960224166279659,False,True,False,484972
707,707:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A child jumps onto a bed.,The child is jumping on the bed and his big sister is worried that the bed will break and they will get scolded.,A child jumps onto a bed.,The child jumps on the bed and her older sister fears that the bed will break and they will be rebuked.,The child is jumping on the bed and his big sister is worried that the bed will break and they will get scolded.,The child jumps on the bed and her older sister fears that the bed will break and they will be rebuked.,True,[],0.9951778650283813,0.9966118931770325,0.9951778650283813,1,0.9986646175384521,[],[],,,0.2093023255813954,0.9196428571428571,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00615752,,,,,neutral,0.9992644190788269,0.00026140420231968164,0.9992644190788269,0.00047424057265743613,neutral,0.9986646175384521,True,True,STABLE_GOLD,-0.0005998015403747559,False,False,False,485427
707,707:premise:fra_Latn,premise,fra_Latn,neutral,A child jumps onto a bed.,The child is jumping on the bed and his big sister is worried that the bed will break and they will get scolded.,A child jumps on a bed.,The child is jumping on the bed and his big sister is worried that the bed will break and they will get scolded.,A child jumps onto a bed.,A child jumps on a bed.,True,[],0.9979748129844666,0.9978218078613281,0.9978218078613281,1,0.9992384910583496,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",,,0.04166666666666663,0.92,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1029397,,,,,neutral,0.9992644190788269,0.00026140420231968164,0.9992644190788269,0.00047424057265743613,neutral,0.9992384910583496,True,True,STABLE_GOLD,-2.5928020477294922e-05,False,False,False,485427
708,708:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man who is wearing glasses is planting trees.,A man plants strawberries.,A man who is wearing glasses is planting trees.,A man planted strawberries.,A man plants strawberries.,A man planted strawberries.,True,[],0.9975123405456543,0.9969170093536377,0.9969170093536377,2,0.9988797307014465,[],[],,,0.05660377358490565,1.0384615384615385,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00420326,,,,,contradiction,0.9983468055725098,0.00014181628648657352,0.0015113733243197203,0.9983468055725098,contradiction,0.9988797307014465,True,True,STABLE_GOLD,0.0005329251289367676,False,False,False,485580
708,708:premise:fra_Latn,premise,fra_Latn,contradiction,A man who is wearing glasses is planting trees.,A man plants strawberries.,A man in glasses planted trees.,A man plants strawberries.,A man who is wearing glasses is planting trees.,A man in glasses planted trees.,True,[],0.9972381591796875,0.9976383447647095,0.9972381591796875,2,0.9975330829620361,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",,,0.2564102564102564,0.6595744680851063,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10522876,,,,,contradiction,0.9983468055725098,0.00014181628648657352,0.0015113733243197203,0.9983468055725098,contradiction,0.9975330829620361,True,True,STABLE_GOLD,-0.0008137226104736328,False,False,False,485580
709,709:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys are playing with a soccer ball in a pool.,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys playing with a football in a pool.,Two boys are playing with a soccer ball in a pool.,Two boys playing with a football in a pool.,False,"[""semantic_drift"",""label_flip""]",0.0016579232178628445,0.0022210371680557728,0.0016579232178628445,2,0.14841771125793457,[],[],,,0.13978494623655913,0.86,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.84992437,,,,,contradiction,0.253395140171051,0.012084749527275562,0.253395140171051,0.7345201373100281,contradiction,0.14841771125793457,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.10497742891311646,False,False,False,485598
709,709:premise:fra_Latn,premise,fra_Latn,neutral,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys are playing with a soccer ball in a pool.,There are two boys without a shirt jumping out of the water and looking at a football.,Two boys are playing with a soccer ball in a pool.,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,There are two boys without a shirt jumping out of the water and looking at a football.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.36919111013412476,0.902924656867981,0.36919111013412476,2,0.02597236819565296,"[{""group"":""negation"",""original"":{},""candidate"":{""without"":1},""field"":""premise""},{""group"":""number"",""original"":{""2"":1},""candidate"":{""two"":1},""field"":""premise""}]","[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]","{""2"":1}","{""two"":1}",0.32121212121212117,1.0886075949367089,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.70483652,,,,,contradiction,0.253395140171051,0.012084749527275562,0.253395140171051,0.7345201373100281,contradiction,0.02597236819565296,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.22742277197539806,False,True,False,485598
710,710:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.",People walking.,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.",People are walking.,People walking.,People are walking.,True,[],0.994902491569519,0.9964661598205566,0.994902491569519,0,0.9970822930335999,[],[],,,0.11764705882352944,1.2666666666666666,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00801522,,,,,entailment,0.995815098285675,0.995815098285675,0.0033365359995514154,0.0008482714183628559,entailment,0.9970822930335999,True,True,STABLE_GOLD,0.0012671947479248047,False,False,False,485858
710,710:premise:fra_Latn,premise,fra_Latn,entailment,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.",People walking.,"A woman with long, dark hair walks down a sidewalk in front of tall buildings, while two other people cross the street with their dog.",People walking.,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.","A woman with long, dark hair walks down a sidewalk in front of tall buildings, while two other people cross the street with their dog.",True,[],0.9822638630867004,0.9949982166290283,0.9822638630867004,0,0.9913148283958435,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",,,0.10948905109489049,0.9571428571428572,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.22642131,,,,,entailment,0.995815098285675,0.995815098285675,0.0033365359995514154,0.0008482714183628559,entailment,0.9913148283958435,True,True,STABLE_GOLD,-0.004500269889831543,False,False,False,485858
711,711:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A professor explaining a University level lecture.,A professor in class.,A professor explaining a University level lecture.,A teacher in the classroom.,A professor in class.,A teacher in the classroom.,False,"[""semantic_drift""]",0.993040919303894,0.017539698630571365,0.017539698630571365,0,0.8872877955436707,[],[],,,0.41666666666666663,1.2857142857142858,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.09517251,,,,,entailment,0.8895876407623291,0.8895876407623291,0.10429056733846664,0.006121793761849403,entailment,0.8872877955436707,True,True,STABLE_GOLD,-0.0022998452186584473,False,False,False,486098
711,711:premise:fra_Latn,premise,fra_Latn,entailment,A professor explaining a University level lecture.,A professor in class.,A professor explaining a university lecture.,A professor in class.,A professor explaining a University level lecture.,A professor explaining a university lecture.,True,[],0.992057740688324,0.9904800057411194,0.9904800057411194,0,0.9202702045440674,[],[],,,0.06382978723404253,0.88,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.08924979,,,,,entailment,0.8895876407623291,0.8895876407623291,0.10429056733846664,0.006121793761849403,entailment,0.9202702045440674,True,True,STABLE_GOLD,0.03068256378173828,False,False,False,486098
712,712:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two people are hugging and one is wearing a pink-hooded stretch top.,Both people are wearing scuba suits.,Two people are hugging and one is wearing a pink-hooded stretch top.,Both people are wearing diving suits.,Both people are wearing scuba suits.,Both people are wearing diving suits.,False,"[""semantic_drift""]",0.9550538063049316,0.1847062110900879,0.1847062110900879,2,0.9988996982574463,[],[],,,0.15068493150684936,1.0277777777777777,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.81639409,,,,,contradiction,0.9991241097450256,7.367935904767364e-05,0.000802275666501373,0.9991241097450256,contradiction,0.9988996982574463,True,True,STABLE_GOLD,-0.0002244114875793457,False,False,False,486675
712,712:premise:fra_Latn,premise,fra_Latn,contradiction,Two people are hugging and one is wearing a pink-hooded stretch top.,Both people are wearing scuba suits.,Two people are kissing and one is wearing a high rose.,Both people are wearing scuba suits.,Two people are hugging and one is wearing a pink-hooded stretch top.,Two people are kissing and one is wearing a high rose.,False,"[""semantic_drift""]",0.00015175319276750088,7.400937465718016e-05,7.400937465718016e-05,2,0.9994474053382874,[],[],,,0.2622950819672131,0.7941176470588235,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00047859,,,,,contradiction,0.9991241097450256,7.367935904767364e-05,0.000802275666501373,0.9991241097450256,contradiction,0.9994474053382874,True,True,STABLE_GOLD,0.00032329559326171875,False,False,False,486675
713,713:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A young girl in a green bathing suit getting splashed with water.,A girl in a red tank top gets splashed with water.,A young girl in a green bathing suit getting splashed with water.,A girl in a red top is splashed with water.,A girl in a red tank top gets splashed with water.,A girl in a red top is splashed with water.,False,"[""semantic_drift""]",0.9936034083366394,0.027732083573937416,0.027732083573937416,2,0.9987547397613525,[],[],,,0.09677419354838712,0.86,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.97351318,,,,,contradiction,0.9990410208702087,7.846978405723348e-05,0.0008805048419162631,0.9990410208702087,contradiction,0.9987547397613525,True,True,STABLE_GOLD,-0.00028628110885620117,False,False,False,487229
713,713:premise:fra_Latn,premise,fra_Latn,contradiction,A young girl in a green bathing suit getting splashed with water.,A girl in a red tank top gets splashed with water.,A young girl in a green swimsuit gets sprayed with water.,A girl in a red tank top gets splashed with water.,A young girl in a green bathing suit getting splashed with water.,A young girl in a green swimsuit gets sprayed with water.,True,[],0.9861435890197754,0.9951853156089783,0.9861435890197754,2,0.9991218447685242,[],[],,,0.16393442622950816,0.8769230769230769,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01473457,,,,,contradiction,0.9990410208702087,7.846978405723348e-05,0.0008805048419162631,0.9990410208702087,contradiction,0.9991218447685242,True,True,STABLE_GOLD,8.082389831542969e-05,False,False,False,487229
714,714:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,The people are talking.,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,People are talking.,The people are talking.,People are talking.,True,[],0.9953835606575012,0.9916812777519226,0.9916812777519226,1,0.9757763743400574,[],[],,,0.09523809523809523,0.8260869565217391,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03254235,,,,,neutral,0.9925249814987183,0.003366869641467929,0.9925249814987183,0.004108079243451357,neutral,0.9757763743400574,True,True,STABLE_GOLD,-0.01674860715866089,False,False,False,487685
714,714:premise:fra_Latn,premise,fra_Latn,neutral,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,The people are talking.,There are three people sitting on a bench in front of a building and a man standing next to them looking at a newspaper.,The people are talking.,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,There are three people sitting on a bench in front of a building and a man standing next to them looking at a newspaper.,False,"[""hard_cue_changed""]",0.9925878643989563,0.9943948984146118,0.9925878643989563,1,0.9930607080459595,"[{""group"":""number"",""original"":{""one"":1,""three"":1},""candidate"":{""three"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""outside"":1},""candidate"":{""on"":1,""front"":1,""in"":1},""field"":""premise""}]","{""one"":1,""three"":1}","{""three"":1}",0.09322033898305082,1.0344827586206897,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11435143,,,,,neutral,0.9925249814987183,0.003366869641467929,0.9925249814987183,0.004108079243451357,neutral,0.9930607080459595,True,True,STABLE_GOLD,0.0005357265472412109,False,False,False,487685
715,715:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A lady with a blue coat is seen riding a bike in front of a store.,A lady with a blue coat is getting exercise.,A lady with a blue coat is seen riding a bike in front of a store.,A lady in a blue coat exercises.,A lady with a blue coat is getting exercise.,A lady in a blue coat exercises.,False,"[""label_flip""]",0.9972336888313293,0.996183454990387,0.996183454990387,1,0.1828233152627945,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.21052631578947367,0.7272727272727273,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.92099323,,,,,neutral,0.25752824544906616,0.25752824544906616,0.7413574457168579,0.0011142106959596276,neutral,0.1828233152627945,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.07470493018627167,False,False,False,488220
715,715:premise:fra_Latn,premise,fra_Latn,entailment,A lady with a blue coat is seen riding a bike in front of a store.,A lady with a blue coat is getting exercise.,You see a lady in a blue coat on a bike outside a store.,A lady with a blue coat is getting exercise.,A lady with a blue coat is seen riding a bike in front of a store.,You see a lady in a blue coat on a bike outside a store.,True,[],0.9975398778915405,0.9973172545433044,0.9973172545433044,0,0.8703693747520447,[],"[{""group"":""space"",""original"":{""front"":1,""in"":1},""candidate"":{""on"":1,""in"":1,""outside"":1},""field"":""premise""}]",,,0.34426229508196726,0.8484848484848485,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23231337,,,,,neutral,0.25752824544906616,0.25752824544906616,0.7413574457168579,0.0011142106959596276,entailment,0.8703693747520447,False,True,RECOVERED_TO_GOLD,0.6128411293029785,False,False,True,488220
